time,text_tokens,total_consumed_tokens,total_loss,reduced_llm_loss,reduced_balancing_loss,loss,maxvio,efficient_attn_ratio,grad_norm,max_memory_GB,reserved_memory_GB,tgs,e2e_tgs
9.4031,33600.0,7774375.0,1.02833915,0.97776890,0.05057023,0.07858239,3.09835124,0.50032234,0.38999206,75.92,79.55,3573.3,4473.5
8.9083,47798.0,7822173.0,1.06286693,1.01271439,0.05015245,0.12110630,2.58302855,0.38457024,0.35695294,75.92,79.55,5365.5,4478.0
9.5966,49546.0,7871719.0,1.10474539,1.05481350,0.04993174,0.14097661,2.68604732,0.49999642,0.39886555,75.92,79.55,5162.9,4481.6
9.5746,49217.0,7920936.0,1.03288960,0.98244900,0.05044056,0.12017015,2.96364284,0.49521834,0.35918087,75.92,79.55,5140.4,4485.0
9.4103,33600.0,7954536.0,0.99470431,0.94387239,0.05083194,0.07787034,3.02995205,0.50032234,0.34958088,75.92,79.55,3570.5,4480.0
8.9754,54151.0,8008687.0,1.03488731,0.98438251,0.05050492,0.15194356,2.76947355,0.36915153,0.31575084,75.92,79.55,6033.3,4487.7
9.3931,47395.0,8056082.0,1.08211374,1.03172100,0.05039271,0.13904649,2.75634146,0.47240731,0.30371422,75.92,79.55,5045.7,4490.5
9.3998,33600.0,8089682.0,1.06968737,1.01916373,0.05052371,0.09904461,2.91032839,0.50032234,0.38142803,75.92,79.55,3574.5,4485.6
9.2654,44842.0,8134524.0,1.15916455,1.10848987,0.05067480,0.14685732,2.74414062,0.45084664,0.28158259,75.92,79.55,4839.7,4487.3
9.1747,42609.0,8177133.0,1.09190989,1.04188156,0.05002830,0.12494881,2.37985086,0.44194162,0.35689443,75.92,79.55,4644.2,4488.0
9.4086,33600.0,8210733.0,1.00516772,0.95480102,0.05036664,0.10336298,3.00936556,0.50032234,0.32581729,75.92,79.55,3571.2,4483.1
9.3994,33600.0,8244333.0,1.18314135,1.13270009,0.05044118,0.11899658,2.97365046,0.50032234,0.41997898,75.92,79.55,3574.7,4478.4
9.5602,49214.0,8293547.0,1.03218472,0.98093134,0.05125332,0.11382116,2.62789178,0.49486977,0.30290416,75.92,79.55,5147.8,4481.7
9.1976,43547.0,8337094.0,1.07886112,1.02892590,0.04993521,0.18006164,2.54569674,0.44455099,0.31341061,75.92,79.55,4734.6,4482.8
9.4032,47641.0,8384735.0,1.08313990,1.03299630,0.05014345,0.16353260,2.55702662,0.47512355,0.32397822,75.92,79.55,5066.5,4485.7
9.2121,43838.0,8428573.0,1.02448225,0.97411823,0.05036402,0.08983144,2.58682251,0.44569701,0.28141215,75.92,79.55,4758.7,4486.9
9.3962,33600.0,8462173.0,0.93017185,0.87839174,0.05178008,0.13050981,3.40183735,0.50032234,0.30206516,75.92,79.55,3575.9,4482.2
9.4215,61127.0,8523300.0,0.95204562,0.90206867,0.04997688,0.12150866,2.76628470,0.44721955,0.31062415,75.92,79.55,6488.0,4492.1
9.4889,48406.0,8571706.0,1.02454638,0.97449100,0.05005547,0.11316833,2.74968481,0.48430118,0.30050170,75.92,79.55,5101.3,4495.0
9.3742,46686.0,8618392.0,1.05881214,1.00909793,0.04971420,0.10996381,2.57426476,0.46520203,0.27822307,75.92,79.55,4980.3,4497.2
9.4047,33599.0,8651991.0,1.02666271,0.97597355,0.05068922,0.14672625,3.04746509,0.50032157,0.34424207,75.92,79.55,3572.6,4492.6
