time,text_tokens,total_consumed_tokens,total_loss,reduced_llm_loss,reduced_balancing_loss,loss,maxvio,efficient_attn_ratio,grad_norm,max_memory_GB,reserved_memory_GB,tgs,e2e_tgs
7.9847,52551.0,8053415.0,1.02332914,0.97524917,0.04808009,0.00853785,0.34020635,0.39075416,0.45113289,36.43,40.94,6581.5,4893.0
8.4067,47441.0,8100856.0,1.03552055,0.98752201,0.04799864,0.00688481,0.22229891,0.47290716,0.50017101,35.91,40.94,5643.3,4896.8
8.3961,33598.0,8134454.0,1.03178644,0.98380053,0.04798590,0.00849217,0.27083176,0.50032079,0.34127957,34.53,40.94,4001.6,4892.3
8.2909,45379.0,8179833.0,1.05200863,1.00418091,0.04782774,0.00814663,0.20511800,0.45437348,0.34983370,35.70,40.94,5473.3,4895.2
8.1968,43447.0,8223280.0,1.00965524,0.96154678,0.04810852,0.00745587,0.22352678,0.44418719,0.41329685,35.50,40.94,5300.5,4897.1
8.3868,33597.0,8256877.0,1.00887692,0.96062750,0.04824942,0.00734344,0.26671991,0.50032002,0.31885302,34.53,40.94,4005.9,4892.7
8.3836,33600.0,8290477.0,1.04848933,1.00055492,0.04793455,0.00678879,0.31652907,0.50032234,0.36730742,34.53,40.94,4007.8,4888.3
8.5553,49051.0,8339528.0,1.05080640,1.00287044,0.04793605,0.00815982,0.24442974,0.49288404,0.40345800,36.07,40.94,5733.4,4892.5
8.2226,44098.0,8383626.0,1.02606738,0.97802961,0.04803775,0.00686698,0.22462568,0.44684789,0.23622578,35.57,40.94,5363.0,4894.8
8.8621,47559.0,8431185.0,1.01430273,0.96618950,0.04811323,0.00582394,0.21751003,0.47420731,0.32727915,35.92,40.94,5366.6,4897.2
8.3697,47431.0,8478616.0,0.98926884,0.94096178,0.04830709,0.00655978,0.24494848,0.43775997,0.28845194,35.91,40.94,5667.0,4900.9
8.4014,33598.0,8512214.0,1.01173580,0.96351147,0.04822431,0.00716894,0.30657077,0.50032079,0.26154864,34.53,40.94,3999.1,4896.5
8.4155,61212.0,8573426.0,1.01586175,0.96785200,0.04800973,0.00765834,0.19975166,0.44787207,0.27168727,37.30,40.94,7273.8,4908.0
8.7847,49204.0,8622630.0,1.03940773,0.99144989,0.04795777,0.01004046,0.24167177,0.48226273,0.32425740,36.09,40.94,5601.1,4911.4
8.3539,46665.0,8669295.0,1.02730072,0.97931665,0.04798415,0.00863653,0.29286110,0.46500289,0.36272296,35.83,40.94,5586.0,4914.6
8.4099,33600.0,8702895.0,1.02339721,0.97536904,0.04802807,0.00622275,0.23959905,0.50032234,0.39063597,34.53,40.94,3995.3,4910.3
8.3912,33600.0,8736495.0,1.01347017,0.96519291,0.04827713,0.00944492,0.24825749,0.50032234,0.35992652,34.53,40.94,4004.2,4904.9
8.6612,64186.0,8800681.0,1.03331172,0.98535955,0.04795218,0.00735638,0.19555084,0.48109809,0.34880665,37.61,40.94,7410.8,4917.0
8.1594,40002.0,8840683.0,1.02316105,0.97497451,0.04818669,0.00793569,0.52055871,0.44329640,0.29091740,35.16,40.94,4902.6,4916.9
8.3568,45920.0,8886603.0,1.00955248,0.96151841,0.04803394,0.00699504,0.21847987,0.45846975,0.33630133,35.75,40.94,5495.0,4918.4
8.1889,42138.0,8928741.0,1.02056301,0.97272974,0.04783330,0.01019297,0.27658790,0.44124940,0.33065662,35.37,40.94,5145.7,4919.4
8.5417,48877.0,8977618.0,0.99411762,0.94588667,0.04823089,0.00895163,0.26546985,0.49046674,0.30354407,36.05,40.94,5722.2,4923.1
8.1649,38954.0,9016572.0,1.03778517,0.98984534,0.04793976,0.00628820,0.40193328,0.44740841,0.35777229,35.06,40.94,4770.9,4922.4
8.1978,42943.0,9059515.0,1.00295818,0.95480204,0.04815618,0.00875144,0.20606124,0.44268286,0.33306551,35.45,40.94,5238.3,4923.8
8.1599,41850.0,9101365.0,1.03199601,0.98402113,0.04797490,0.01069229,0.19226760,0.44102150,0.30107632,35.35,40.94,5128.8,4924.7
8.3908,33600.0,9134965.0,1.01917720,0.97109497,0.04808231,0.00810176,0.23476869,0.50032234,0.34777012,34.53,40.94,4004.4,4920.6
8.1833,45685.0,9180650.0,1.02162647,0.97365189,0.04797453,0.00673339,0.25086403,0.42582604,0.29830110,35.73,40.94,5582.7,4923.4
8.3837,33599.0,9214249.0,1.01677275,0.96866703,0.04810578,0.00675012,0.23700652,0.50032157,0.22563864,34.53,40.94,4007.6,4919.3
8.4805,48175.0,9262424.0,1.02758741,0.97952944,0.04805792,0.00746464,0.29583448,0.48141581,0.29926318,35.98,40.94,5680.7,4922.8
8.3864,33600.0,9296024.0,1.00325155,0.95497131,0.04828024,0.00641868,0.26137072,0.50032234,0.25192323,34.53,40.94,4006.5,4918.7
8.0221,49163.0,9345187.0,0.99905342,0.95083934,0.04821408,0.00982725,0.41432950,0.40173465,0.27329779,36.08,40.94,6128.5,4923.8
8.2452,44807.0,9389994.0,1.01788056,0.96986151,0.04801902,0.00684726,0.21017747,0.45063543,0.27283993,35.64,40.94,5434.3,4926.0
8.5203,48644.0,9438638.0,1.01087427,0.96280915,0.04806507,0.00640896,0.21919601,0.48737797,0.37296930,36.03,40.94,5709.2,4929.5
8.6208,49549.0,9488187.0,1.06440938,1.01655400,0.04785532,0.00975742,0.27986860,0.50004089,0.37445042,36.12,40.94,5747.6,4933.1
8.1895,40657.0,9528844.0,1.01573551,0.96775299,0.04798248,0.00724579,0.28195018,0.44176528,0.35301229,35.23,40.94,4964.5,4933.2
8.2010,43363.0,9572207.0,1.00466263,0.95666933,0.04799334,0.00563648,0.22338937,0.44390991,0.35903338,35.50,40.94,5287.5,4934.7
8.1610,41309.0,9613516.0,1.04167163,0.99372280,0.04794891,0.00699476,0.37437034,0.44103476,0.24891898,35.29,40.94,5061.7,4935.3
8.3804,33600.0,9647116.0,1.01244485,0.96425718,0.04818768,0.00686058,0.29090378,0.50032234,0.32265687,34.53,40.94,4009.3,4931.3
8.2027,58082.0,9705198.0,1.02042294,0.97222817,0.04819464,0.00892071,0.31790972,0.41427034,0.31929827,36.99,40.94,7080.9,4940.2
8.3857,33600.0,9738798.0,1.05955279,1.01150465,0.04804812,0.00926865,0.29622269,0.50032234,0.35494709,34.53,40.94,4006.8,4936.3
8.2767,36226.0,9775024.0,1.02482951,0.97660732,0.04822214,0.00740235,0.33611473,0.46769243,0.27545920,34.79,40.94,4376.8,4933.9
8.7333,33597.0,9808621.0,1.02240443,0.97413814,0.04826645,0.00846689,0.26861972,0.50032002,0.31329384,34.53,40.94,3847.0,4929.1
8.2787,58729.0,9867350.0,1.02946460,0.98139489,0.04806969,0.00675171,0.23068449,0.42695397,0.33380610,37.05,40.94,7094.0,4938.1
8.3849,33600.0,9900950.0,1.00757670,0.95946550,0.04811125,0.00773111,0.24361041,0.50032234,0.27563143,34.53,40.94,4007.2,4934.2
8.4563,61451.0,9962401.0,1.01399994,0.96589553,0.04810444,0.00720888,0.21677256,0.45363295,0.35453892,37.33,40.94,7266.9,4944.0
8.5221,50412.0,10012813.0,1.02416146,0.97616208,0.04799937,0.00788754,0.18688940,0.47108057,0.42835432,36.21,40.94,5915.5,4948.1
8.4906,48335.0,10061148.0,1.04037797,0.99237633,0.04800159,0.00883843,0.22321749,0.48343918,0.43957058,36.00,40.94,5692.8,4951.2
8.3861,61103.0,10122251.0,1.04989779,1.00201797,0.04787979,0.00857123,0.28639799,0.44363704,0.41590431,37.29,40.94,7286.2,4960.8
8.3869,33600.0,10155851.0,1.02187932,0.97388452,0.04799476,0.00546017,0.22242326,0.50032234,0.37634465,34.53,40.94,4006.3,4956.8
8.3782,33600.0,10189451.0,1.01024520,0.96209943,0.04814574,0.00593628,0.27181864,0.50032234,0.32835171,34.53,40.94,4010.4,4953.0
8.4030,33600.0,10223051.0,1.03640544,0.98834598,0.04805957,0.00572559,0.23150104,0.50032234,0.33417109,34.53,40.94,3998.6,4949.1
8.2208,37129.0,10260180.0,1.04784822,0.99989736,0.04795075,0.01007226,0.42718124,0.45944315,0.44273126,34.88,40.94,4516.5,4947.4
8.5795,49277.0,10309457.0,1.02761602,0.97948992,0.04812612,0.00791245,0.22706561,0.49580860,0.33111790,36.09,40.94,5743.5,4950.6
8.2592,59043.0,10368500.0,1.01299119,0.96485811,0.04813308,0.00830754,0.27142653,0.42345154,0.24200319,37.08,40.94,7148.7,4959.3
8.2310,44090.0,10412590.0,0.97949779,0.93108380,0.04841389,0.00774198,0.29848480,0.44681048,0.28236368,35.57,40.94,5356.6,4960.9
8.3908,33596.0,10446186.0,1.00436628,0.95603228,0.04833395,0.00770538,0.25243014,0.50031924,0.30170768,34.53,40.94,4003.9,4957.0
8.4552,47927.0,10494113.0,1.02059877,0.97258806,0.04801071,0.00772220,0.19762471,0.47811103,0.28257674,35.95,40.94,5668.3,4959.9
8.0509,55149.0,10549262.0,1.00717306,0.95921046,0.04796264,0.00603348,0.20283085,0.39703193,0.23924398,36.69,40.94,6850.0,4967.0
8.3808,33601.0,10582863.0,1.01227772,0.96426916,0.04800859,0.00863477,0.23511522,0.50032312,0.25554249,34.53,40.94,4009.3,4963.3
8.1741,39944.0,10622807.0,1.02308607,0.97508323,0.04800294,0.00929678,0.41218829,0.44347051,0.29557881,35.16,40.94,4886.7,4963.0
8.5317,62686.0,10685493.0,1.04757130,0.99965274,0.04791867,0.00673558,0.27544615,0.46322754,0.28054050,37.46,40.94,7347.4,4972.4
8.3743,46859.0,10732352.0,1.02039683,0.97245944,0.04793737,0.00912504,0.18211243,0.46687379,0.24217103,35.85,40.94,5595.6,4974.8
8.3823,33600.0,10765952.0,1.00727761,0.95912749,0.04815007,0.00589279,0.23369949,0.50032234,0.23400111,34.53,40.94,4008.5,4971.1
8.5986,49271.0,10815223.0,1.04360104,0.99571228,0.04788875,0.00611637,0.22685359,0.49572951,0.24500813,36.09,40.94,5730.1,4974.1
8.3700,46740.0,10861963.0,1.02391636,0.97597700,0.04793927,0.00781762,0.19147685,0.46571788,0.32087445,35.83,40.94,5584.3,4976.4
8.4979,48425.0,10910388.0,1.03331244,0.98532397,0.04798844,0.00695559,0.20377503,0.48454294,0.40686774,36.01,40.94,5698.4,4979.2
8.6217,63459.0,10973847.0,1.03666139,0.98863691,0.04802448,0.00746411,0.23928373,0.47297993,0.44302747,37.53,40.94,7360.3,4988.5
8.7846,33598.0,11007445.0,0.98878819,0.94033730,0.04845079,0.00670180,0.26574701,0.50032079,0.38237041,34.53,40.94,3824.6,4983.9
8.9998,33593.0,11041038.0,0.99071610,0.94232374,0.04839229,0.01046316,0.27534828,0.50031692,0.30294284,34.53,40.94,3732.6,4978.8
8.7435,33601.0,11074639.0,1.00051498,0.95238596,0.04812904,0.00692607,0.23824120,0.50032312,0.31531328,34.53,40.94,3843.0,4973.3
8.5705,36871.0,11111510.0,1.02089095,0.97275680,0.04813426,0.00784492,0.43180239,0.46164277,0.35445678,34.85,40.94,4302.1,4970.7
8.4051,33600.0,11145110.0,1.01128042,0.96313483,0.04814548,0.00676117,0.26384360,0.50032234,0.26139498,34.53,40.94,3997.6,4967.1
8.3801,33598.0,11178708.0,0.99946302,0.95122725,0.04823574,0.00784246,0.23184609,0.50032079,0.24115880,34.53,40.94,4009.3,4963.5
8.2103,43134.0,11221842.0,1.00693095,0.95895523,0.04797579,0.00660776,0.21358506,0.44320014,0.30698460,35.47,40.94,5253.7,4964.6
8.5820,63109.0,11284951.0,1.02257216,0.97453797,0.04803409,0.00919528,0.25479540,0.46704966,0.21891011,37.50,40.94,7353.7,4973.6
8.4753,56673.0,11341624.0,0.98303813,0.93494505,0.04809311,0.00735423,0.23102586,0.41008860,0.25217888,36.84,40.94,6686.8,4980.0
8.4014,33597.0,11375221.0,0.99534661,0.94726193,0.04808457,0.00759576,0.22401087,0.50032002,0.30470741,34.53,40.94,3999.0,4976.3
8.5268,33600.0,11408821.0,0.99591339,0.94791591,0.04799754,0.00617739,0.22706231,0.50032234,0.28567642,34.53,40.94,3940.5,4972.5
9.2801,61778.0,11470599.0,1.00778079,0.95984274,0.04793805,0.00679620,0.20932357,0.45556861,0.27585611,37.36,40.94,6657.1,4979.3
8.6149,58556.0,11529155.0,0.99322355,0.94531214,0.04791147,0.00759423,0.20427668,0.42197424,0.29471684,37.04,40.94,6797.0,4986.0
8.6548,33601.0,11562756.0,1.00870597,0.96062905,0.04807692,0.01024211,0.21507466,0.50032312,0.24885967,34.53,40.94,3882.4,4981.9
8.6985,33600.0,11596356.0,1.01046228,0.96246135,0.04800100,0.00509771,0.26471686,0.50032234,0.25381446,34.53,40.94,3862.7,4977.7
8.1886,42696.0,11639052.0,1.02591097,0.97795004,0.04796103,0.00741206,0.25303671,0.44208598,0.28253788,35.43,40.94,5214.1,4978.5
