time,text_tokens,total_consumed_tokens,total_loss,reduced_llm_loss,reduced_balancing_loss,loss,maxvio,efficient_attn_ratio,grad_norm,max_memory_GB,reserved_memory_GB,tgs,e2e_tgs
7.8830,33600.0,7774375.0,1.10006547,1.05175686,0.04830861,0.08561824,0.64970809,0.50032234,0.34242654,96.27,114.79,4262.3,5472.3
7.4037,47798.0,7822173.0,1.13122582,1.08276510,0.04846068,0.12958372,0.67737406,0.38457024,0.34595272,96.27,114.79,6456.0,5477.2
8.0788,49546.0,7871719.0,1.17433381,1.12636268,0.04797121,0.14966488,0.52967328,0.49999642,0.34223604,96.27,114.79,6132.8,5480.7
8.0346,49217.0,7920936.0,1.10729158,1.05910575,0.04818590,0.12944716,0.61824691,0.49521834,0.33770791,96.27,114.79,6125.6,5484.1
7.8906,33600.0,7954536.0,1.06382322,1.01518250,0.04864072,0.08613692,0.56991339,0.50032234,0.34606606,96.27,114.79,4258.3,5477.2
7.4568,54151.0,8008687.0,1.10749054,1.05932248,0.04816808,0.16301879,0.53865075,0.36915153,0.30557919,96.27,114.79,7261.9,5486.1
7.8808,47395.0,8056082.0,1.16166925,1.11328638,0.04838286,0.15591732,0.56763572,0.47240731,0.34141603,96.27,114.79,6014.0,5488.8
7.8825,33600.0,8089682.0,1.13925135,1.09102738,0.04822395,0.10678485,0.50056756,0.50032234,0.35809389,96.27,114.79,4262.6,5482.0
7.7586,44842.0,8134524.0,1.24317920,1.19483232,0.04834690,0.15855491,0.84611619,0.45084664,0.34271365,96.27,114.79,5779.6,5483.4
7.6578,42609.0,8177133.0,1.16672301,1.11832631,0.04839659,0.13577220,0.57995260,0.44194162,0.32103661,96.27,114.79,5564.1,5483.6
7.8774,33600.0,8210733.0,1.08015835,1.03151286,0.04864548,0.11270773,0.56103981,0.50032234,0.33813632,96.27,114.79,4265.4,5477.0
7.8906,33600.0,8244333.0,1.25963736,1.21104228,0.04859521,0.12779360,1.03146875,0.50032234,0.62697887,96.27,114.79,4258.2,5470.5
8.0208,49214.0,8293547.0,1.10762274,1.05892849,0.04869426,0.12344056,0.68211961,0.49486977,0.33428401,96.27,114.79,6135.8,5473.8
7.6800,43547.0,8337094.0,1.15176177,1.10331154,0.04845027,0.18961415,0.63123727,0.44455099,0.30758035,96.27,114.79,5670.1,5474.6
7.9264,47641.0,8384735.0,1.15549278,1.10698843,0.04850430,0.17375693,0.78189588,0.47512355,0.33018610,96.27,114.79,6010.4,5477.2
7.7075,43838.0,8428573.0,1.09937716,1.05056584,0.04881137,0.09818232,0.69634742,0.44569701,0.28692290,96.27,114.79,5687.7,5478.1
7.8870,33600.0,8462173.0,1.00263512,0.95269114,0.04994387,0.14055139,0.69063395,0.50032234,0.31528452,96.27,114.79,4260.2,5471.7
7.9022,61127.0,8523300.0,1.02328944,0.97443300,0.04885641,0.13019466,0.49299416,0.44721955,0.29707634,96.27,114.79,7735.5,5483.0
7.9651,48406.0,8571706.0,1.09509611,1.04649198,0.04860413,0.12278944,0.58763927,0.48430118,0.30655554,96.27,114.79,6077.3,5485.9
7.8510,46686.0,8618392.0,1.13064110,1.08266962,0.04797151,0.11965493,0.64425778,0.46520203,0.31105626,96.27,114.79,5946.5,5488.0
7.8804,33599.0,8651991.0,1.09980869,1.05133140,0.04847746,0.15631028,0.81221879,0.50032157,0.35991287,96.27,114.79,4263.6,5481.7
7.8794,33600.0,8685591.0,0.99126935,0.94171369,0.04955572,0.11078108,0.76866639,0.50032234,0.29414725,96.27,114.79,4264.3,5475.5
8.1480,64263.0,8749854.0,1.05638933,1.00777721,0.04861206,0.11196037,0.57418221,0.48215985,0.27765167,96.27,114.79,7887.0,5487.6
7.6757,38421.0,8788275.0,1.05554199,1.00744641,0.04809559,0.11104605,0.49296302,0.45029119,0.33122092,96.27,114.79,5005.5,5485.1
7.7602,45182.0,8833457.0,1.10276973,1.05469429,0.04807532,0.11733206,0.55117875,0.45301726,0.42910758,96.27,114.79,5822.3,5485.1
7.6442,40557.0,8874014.0,1.09535038,1.04701090,0.04833952,0.13645262,0.62872803,0.44193816,0.32254779,96.27,114.79,5305.6,5484.1
7.9876,48403.0,8922417.0,1.19043684,1.14251220,0.04792479,0.10611275,0.63327634,0.48426309,0.34626693,96.27,114.79,6059.8,5486.7
7.7756,36541.0,8958958.0,1.16497302,1.11643732,0.04853568,0.12458399,0.91918057,0.46465403,0.34156594,96.27,114.79,4699.5,5482.8
7.6480,41638.0,9000596.0,1.09263122,1.04462719,0.04800402,0.13240921,0.45259532,0.44096676,0.32775801,96.27,114.79,5444.3,5482.5
7.6427,39894.0,9040490.0,1.05390787,1.00527763,0.04863027,0.17694375,0.53729701,0.44363540,0.29798985,96.27,114.79,5219.9,5481.1
7.8881,33600.0,9074090.0,1.18878400,1.14044225,0.04834174,0.17626654,0.85770822,0.50032234,0.33808970,96.27,114.79,4259.6,5475.1
7.6487,41151.0,9115241.0,1.13499987,1.08691609,0.04808384,0.10332276,0.62400538,0.44113752,0.31745338,96.27,114.79,5380.1,5474.5
7.8832,33600.0,9148841.0,1.00920022,0.96028560,0.04891466,0.13787076,0.59282577,0.50032234,0.35545203,96.27,114.79,4262.2,5468.6
7.9072,47565.0,9196406.0,1.17154133,1.12358439,0.04795695,0.14339235,0.78051901,0.47427413,0.32463259,96.27,114.79,6015.4,5471.0
7.8852,33600.0,9230006.0,1.07302618,1.02435529,0.04867084,0.09701796,0.62578583,0.50032234,0.33458069,96.27,114.79,4261.1,5465.2
7.6818,44844.0,9274850.0,0.98450869,0.93542635,0.04908228,0.12190825,0.58838999,0.42960545,0.29874691,96.27,114.79,5837.7,5466.7
7.7108,48392.0,9323242.0,1.05053997,1.00180638,0.04873350,0.15963432,0.63376182,0.43340486,0.29011878,96.27,114.79,6275.9,5470.2
7.9631,48161.0,9371403.0,1.10133243,1.05324137,0.04809105,0.15658092,0.54485053,0.48124412,0.30361000,96.27,114.79,6048.0,5472.7
8.0872,49457.0,9420860.0,1.09400642,1.04587364,0.04813278,0.12528458,0.46846473,0.49980700,0.28477776,96.27,114.79,6115.5,5475.6
7.6785,38467.0,9459327.0,1.16450942,1.11656392,0.04794540,0.17408088,0.75699198,0.45002201,0.32126978,96.27,114.79,5009.7,5473.3
7.6528,42322.0,9501649.0,1.05250156,1.00392020,0.04858137,0.15492021,0.52032942,0.44144806,0.30490687,96.27,114.79,5530.3,5473.4
7.6503,39313.0,9540962.0,1.12865257,1.08051157,0.04814103,0.12675363,0.69958150,0.44575912,0.30623794,96.27,114.79,5138.7,5471.8
7.8890,33599.0,9574561.0,1.10046959,1.05226028,0.04820938,0.10344430,0.48177609,0.50032157,0.35792884,96.27,114.79,4259.0,5466.2
7.6127,56527.0,9631088.0,1.08357835,1.03524196,0.04833648,0.14485559,0.55950898,0.40456787,0.25757146,96.27,114.79,7425.4,5474.5
7.8830,33601.0,9664689.0,1.07831013,1.02968514,0.04862487,0.16463988,0.64580989,0.50032312,0.32916993,96.27,114.79,4262.5,5468.9
7.8834,33600.0,9698289.0,1.08881688,1.04048729,0.04832954,0.11498837,0.53903937,0.50032234,0.32739973,96.27,114.79,4262.1,5463.4
7.8812,33600.0,9731889.0,1.07037210,1.02200329,0.04836883,0.10979344,0.74293172,0.50032234,0.34808904,96.27,114.79,4263.3,5458.0
7.6701,56824.0,9788713.0,0.98765397,0.93885380,0.04880011,0.10949109,0.51230669,0.41297576,0.25972694,96.27,114.79,7408.5,5466.1
7.8830,33599.0,9822312.0,1.12539816,1.07721758,0.04818061,0.12858580,0.72596383,0.50032157,0.31429717,96.27,114.79,4262.2,5460.7
7.9042,60524.0,9882836.0,1.05868876,1.01043808,0.04825056,0.14714947,0.37340674,0.44675538,0.25685281,96.27,114.79,7657.2,5470.2
7.9951,48557.0,9931393.0,1.08349240,1.03490555,0.04858681,0.15066542,0.81782651,0.48623931,0.27022287,96.27,114.79,6073.3,5472.7
7.9306,47655.0,9979048.0,1.12344503,1.07522678,0.04821822,0.12258301,0.54745328,0.47528422,0.32887658,96.27,114.79,6009.0,5474.9
7.7893,59662.0,10038710.0,1.08936596,1.04117978,0.04818606,0.12730697,0.51130432,0.42811248,0.26914200,96.27,114.79,7659.5,5484.0
7.8915,33600.0,10072310.0,1.08142328,1.03327751,0.04814583,0.13779399,0.55902207,0.50032234,0.30761516,96.27,114.79,4257.7,5478.6
7.8877,33600.0,10105910.0,1.14627516,1.09756172,0.04871342,0.14740646,0.72166550,0.50032234,0.32059154,96.27,114.79,4259.8,5473.2
7.8824,33600.0,10139510.0,1.10815239,1.05999100,0.04816126,0.15879887,0.46831256,0.50032234,0.29478937,96.27,114.79,4262.7,5467.9
7.8911,33599.0,10173109.0,1.06495297,1.01658690,0.04836607,0.19449985,0.55348587,0.50032157,0.29328826,96.27,114.79,4257.8,5462.6
8.0199,49241.0,10222350.0,1.17084038,1.12237263,0.04846776,0.14124244,0.79604959,0.49524748,0.33784896,96.27,114.79,6139.9,5465.4
7.6579,57666.0,10280016.0,1.02693212,0.97844785,0.04848432,0.12056233,0.45151448,0.41221049,0.26564133,96.27,114.79,7530.2,5473.7
7.6736,43257.0,10323273.0,1.13946831,1.09129286,0.04817545,0.14396638,0.49937963,0.44356260,0.28451267,96.27,114.79,5637.1,5474.2
7.8890,33600.0,10356873.0,1.04711342,0.99831623,0.04879725,0.13823685,0.72997540,0.50032234,0.29700059,96.27,114.79,4259.1,5469.0
7.8867,47071.0,10403944.0,1.12140560,1.07344484,0.04796071,0.10980780,0.41133162,0.46899846,0.28726614,96.27,114.79,5968.4,5470.9
7.4962,53734.0,10457678.0,1.08748221,1.03914273,0.04833937,0.13758433,0.46492261,0.39102638,0.31409383,96.27,114.79,7168.2,5477.4
7.8872,33600.0,10491278.0,1.20834208,1.16049528,0.04784685,0.13422060,0.55433857,0.50032234,0.31766075,96.27,114.79,4260.1,5472.3
7.6965,37591.0,10528869.0,1.05148733,1.00293434,0.04855309,0.13739401,0.49593076,0.45580494,0.27417615,96.27,114.79,4884.1,5469.8
7.9586,61868.0,10590737.0,1.09314120,1.04508591,0.04805524,0.10688381,0.38827634,0.45405352,0.27465743,96.27,114.79,7773.8,5479.1
7.8269,46317.0,10637054.0,0.99782407,0.94932187,0.04850212,0.10702308,0.56512201,0.46182251,0.24620682,96.27,114.79,5917.7,5480.7
7.8732,33599.0,10670653.0,1.00021255,0.95138085,0.04883163,0.13605085,0.59818727,0.50032157,0.28044778,96.27,114.79,4267.5,5475.7
8.0363,49007.0,10719660.0,1.05193937,1.00357258,0.04836682,0.11150395,0.48483858,0.49226087,0.25325656,96.27,114.79,6098.2,5478.1
7.8115,46052.0,10765712.0,1.01912892,0.97037035,0.04875855,0.10943543,0.58167624,0.45955193,0.26676813,96.27,114.79,5895.4,5479.6
7.9443,47873.0,10813585.0,1.14222085,1.09409726,0.04812342,0.12951490,0.69788015,0.47779346,0.29671890,96.27,114.79,6026.1,5481.7
8.0214,62980.0,10876565.0,1.01598287,0.96733904,0.04864388,0.11587150,0.41926014,0.46816817,0.23073532,96.27,114.79,7851.5,5491.1
7.8831,33598.0,10910163.0,1.11710441,1.06883144,0.04827299,0.18613139,0.56284082,0.50032079,0.43326092,96.27,114.79,4262.0,5486.1
7.8807,33600.0,10943763.0,1.22643268,1.17847764,0.04795500,0.16551146,1.01504135,0.50032234,0.30527356,96.27,114.79,4263.6,5481.1
7.8889,33600.0,10977363.0,1.07074809,1.02198207,0.04876616,0.10174181,0.49582896,0.50032234,0.36003339,96.27,114.79,4259.2,5475.0
7.8714,35063.0,11012426.0,1.06807721,1.01978588,0.04829131,0.14244328,0.49282297,0.48057321,0.31051981,96.27,114.79,4454.5,5470.9
7.8883,33600.0,11046026.0,1.15222895,1.10407460,0.04815426,0.13040650,0.75694335,0.50032234,0.28678021,96.27,114.79,4259.5,5466.0
7.8874,33600.0,11079626.0,0.95772672,0.90859169,0.04913507,0.09005957,0.51760185,0.50032234,0.28997654,96.27,114.79,4260.0,5461.2
7.6587,42496.0,11122122.0,0.96190554,0.91317326,0.04873227,0.08993887,0.59731489,0.44173786,0.26853466,96.27,114.79,5548.7,5461.4
8.0290,63040.0,11185162.0,1.00715744,0.95856863,0.04858872,0.15053427,0.53872597,0.46621084,0.26450181,96.27,114.79,7851.5,5470.6
7.6327,55784.0,11240946.0,1.15189695,1.10419214,0.04770479,0.15964335,0.83116031,0.40531281,0.25489807,96.27,114.79,7308.6,5477.3
7.9024,33599.0,11274545.0,1.10745192,1.05949199,0.04796001,0.11863554,0.63415515,0.50032157,0.30907771,96.27,114.79,4251.7,5472.5
7.8885,33599.0,11308144.0,0.96237969,0.91356128,0.04881848,0.12290768,0.66806805,0.50032157,0.29785675,96.27,114.79,4259.2,5467.7
7.9435,61266.0,11369410.0,1.04335201,0.99534613,0.04800578,0.11973794,0.45015129,0.45099583,0.27609906,96.27,114.79,7712.8,5476.2
7.7001,57894.0,11427304.0,1.10152686,1.05355251,0.04797433,0.14483507,0.45292541,0.41693932,0.24287672,96.27,114.79,7518.6,5483.6
7.8847,33600.0,11460904.0,1.07172012,1.02350986,0.04821029,0.11091351,0.49421376,0.50032234,0.29993412,96.27,114.79,4261.4,5478.9
7.8972,33600.0,11494504.0,1.02577055,0.97752672,0.04824377,0.15606886,0.48441514,0.50032234,0.30795729,96.27,114.79,4254.7,5474.1
7.6461,41998.0,11536502.0,1.05001307,1.00182903,0.04818404,0.14993927,0.48145944,0.44112334,0.26967317,96.27,114.79,5492.7,5474.1
8.0420,62847.0,11599349.0,1.02593660,0.97734547,0.04859108,0.10819684,0.55997646,0.46408242,0.26507190,96.27,114.79,7814.9,5482.8
8.0244,48825.0,11648174.0,1.14373589,1.09571409,0.04802176,0.11922345,0.49347052,0.48978707,0.26912796,96.27,114.79,6084.6,5485.0
7.8937,33599.0,11681773.0,0.94115990,0.89193547,0.04922438,0.15382633,0.55640709,0.50032157,0.26198310,96.27,114.79,4256.4,5480.3
7.7808,45157.0,11726930.0,1.11443162,1.06644118,0.04799047,0.11842197,0.50769109,0.45295084,0.27507961,96.27,114.79,5803.6,5481.3
7.6790,43698.0,11770628.0,1.05184603,1.00357306,0.04827292,0.12636006,0.66188264,0.44510546,0.27418455,96.27,114.79,5690.6,5481.9
7.8984,33599.0,11804227.0,1.05259705,1.00392020,0.04867690,0.10953383,0.57713318,0.50032157,0.29664347,96.27,114.79,4253.9,5477.3
7.7455,44355.0,11848582.0,1.07427430,1.02614009,0.04813427,0.14570354,0.55444282,0.44810697,0.26776350,96.27,114.79,5726.6,5478.1
8.0163,49068.0,11897650.0,1.11098135,1.06295693,0.04802428,0.13649894,0.42413771,0.49271479,0.32415813,96.27,114.79,6121.0,5480.3
7.7033,44082.0,11941732.0,1.11563003,1.06756413,0.04806579,0.13598138,0.45024753,0.44677323,0.26413092,96.27,114.79,5722.5,5481.1
8.2450,65477.0,12007209.0,1.09499729,1.04686785,0.04812949,0.11849225,0.52104008,0.49921924,0.24355157,96.27,114.87,7941.4,5490.2
8.0306,62743.0,12069952.0,1.04292583,0.99465710,0.04826871,0.14162198,0.36452579,0.46252930,0.25814152,96.27,114.87,7813.0,5498.6
7.8619,60525.0,12130477.0,1.10587025,1.05748379,0.04838639,0.12949573,0.44605184,0.43769839,0.25537363,96.27,114.87,7698.6,5506.3
7.7947,35924.0,12166401.0,1.11208212,1.06404197,0.04804032,0.16293243,0.56984925,0.47079134,0.31751496,96.27,114.87,4608.8,5503.0
7.8943,33600.0,12200001.0,1.09189355,1.04365873,0.04823479,0.15149474,0.49914992,0.50032234,0.28651115,96.27,114.87,4256.2,5498.4
8.0318,48876.0,12248877.0,1.00997531,0.96136612,0.04860920,0.16687062,0.49138039,0.49044105,0.24111933,96.27,114.87,6085.3,5500.4
7.6715,39190.0,12288067.0,1.12602639,1.07811725,0.04790916,0.10232114,1.08773994,0.44630393,0.30971146,96.27,114.87,5108.5,5499.0
7.5300,46713.0,12334780.0,0.97098923,0.92241907,0.04857013,0.12963285,0.54684675,0.40303376,0.22314177,96.27,114.87,6203.6,5501.2
7.9215,61287.0,12396067.0,1.11392069,1.06564760,0.04827305,0.11084516,0.50978345,0.44663513,0.26578283,96.27,114.87,7736.8,5508.9
7.8128,46211.0,12442278.0,1.06336570,1.01531374,0.04805192,0.13073823,0.48020202,0.46089858,0.22562329,96.27,114.87,5914.8,5510.2
7.7606,44738.0,12487016.0,1.10479438,1.05656064,0.04823360,0.16049272,0.54967451,0.45022568,0.26795277,96.27,114.87,5764.8,5511.0
7.9067,33600.0,12520616.0,1.03172219,0.98280513,0.04891706,0.10868059,0.60368580,0.50032234,0.25516087,96.27,114.87,4249.6,5506.5
7.8832,33600.0,12554216.0,1.06071031,1.01250470,0.04820550,0.09165602,0.56945539,0.50032234,0.30194685,96.27,114.87,4262.3,5502.0
7.7728,44903.0,12599119.0,1.07712400,1.02845466,0.04866940,0.12341104,0.60380781,0.45122021,0.27503693,96.27,114.87,5776.9,5502.8
7.6481,41460.0,12640579.0,1.11163104,1.06367409,0.04795686,0.11253134,0.67703700,0.44097853,0.27483067,96.27,114.87,5421.0,5502.4
8.0716,49554.0,12690133.0,1.06396091,1.01582873,0.04813221,0.13796002,0.40900540,0.50012916,0.28447229,96.27,114.87,6139.3,5504.5
7.8979,33600.0,12723733.0,1.14472604,1.09684515,0.04788088,0.11182177,0.48731813,0.50032234,0.28309393,96.27,114.87,4254.3,5500.2
7.8926,33600.0,12757333.0,0.95235050,0.90303361,0.04931692,0.10644807,0.62377852,0.50032234,0.27823037,96.27,114.87,4257.2,5495.8
7.8085,46175.0,12803508.0,0.99732554,0.94867903,0.04864644,0.14456107,0.37147421,0.46058956,0.24967657,96.27,114.87,5913.4,5497.1
7.7928,45383.0,12848891.0,0.99061424,0.94207203,0.04854206,0.14169218,0.36404392,0.45440176,0.24379130,96.27,114.87,5823.7,5498.1
7.8831,47115.0,12896006.0,1.15247619,1.10417974,0.04829651,0.14117575,0.66601741,0.46944991,0.27184972,96.27,114.87,5976.7,5499.5
7.6569,41055.0,12937061.0,1.04558218,0.99709785,0.04848448,0.09934476,0.63040966,0.44122520,0.24977659,96.27,114.87,5361.8,5499.0
7.6949,37891.0,12974952.0,0.99200362,0.94318879,0.04881470,0.11213027,0.46476841,0.45366913,0.27019244,96.27,114.87,4924.2,5497.0
7.8928,33600.0,13008552.0,1.18514180,1.13681901,0.04832271,0.11930862,1.00912976,0.50032234,0.29813558,96.27,114.87,4257.1,5492.7
7.6563,39614.0,13048166.0,1.12300754,1.07497561,0.04803192,0.10211076,0.46137270,0.44458029,0.25100908,96.27,114.87,5174.0,5491.6
7.6392,40135.0,13088301.0,1.14279246,1.09457481,0.04821772,0.12386824,0.76071757,0.44292432,0.28813815,96.27,114.87,5253.8,5490.7
7.8994,47565.0,13135866.0,1.05709350,1.00858068,0.04851286,0.13369006,0.47169423,0.47426620,0.24880230,96.27,114.87,6021.4,5492.3
7.6638,38644.0,13174510.0,1.09059322,1.04221809,0.04837510,0.14996126,0.55718273,0.44900584,0.26365075,96.27,114.87,5042.4,5489.8
7.8736,47208.0,13221718.0,1.05595565,1.00726712,0.04868846,0.10739978,0.54509163,0.46938187,0.24551152,96.27,114.87,5995.8,5491.3
7.8910,33600.0,13255318.0,1.16236472,1.11418927,0.04817534,0.10782671,0.59432268,0.50032234,0.30656895,96.27,114.87,4258.0,5487.2
8.0609,49163.0,13304481.0,1.07437778,1.02600861,0.04836915,0.10068668,0.40737289,0.49445334,0.24914190,96.27,114.87,6098.9,5489.1
7.9752,48070.0,13352551.0,1.07177424,1.02353334,0.04824096,0.10904529,0.50428790,0.48014626,0.26889616,96.27,114.87,6027.5,5490.7
7.9297,47713.0,13400264.0,1.02329278,0.97449344,0.04879942,0.09692129,0.43995330,0.47594318,0.24775025,96.27,114.87,6017.0,5492.3
7.8973,33599.0,13433863.0,1.00309014,0.95447689,0.04861331,0.12911907,0.59262127,0.50032157,0.27151829,96.27,114.87,4254.5,5488.2
7.8960,47470.0,13481333.0,1.13083005,1.08249748,0.04833251,0.15814206,0.74546832,0.47322428,0.24847381,96.27,114.87,6011.9,5489.8
7.9420,47960.0,13529293.0,1.11147285,1.06351697,0.04795590,0.11977290,0.44415340,0.47881955,0.24332437,96.27,114.87,6038.8,5491.5
7.8641,46696.0,13575989.0,1.06628060,1.01798737,0.04829308,0.10944063,0.34969184,0.46530589,0.23871341,96.27,114.87,5937.9,5492.8
7.6789,57587.0,13633576.0,1.13041437,1.08190548,0.04850892,0.11047356,0.61599416,0.41216362,0.23837832,96.27,114.87,7499.4,5498.9
7.7830,55646.0,13689222.0,1.06380820,1.01553249,0.04827577,0.11616123,0.47082543,0.43081874,0.22302414,96.27,114.87,7149.7,5503.9
7.7119,56150.0,13745372.0,0.91820508,0.86885887,0.04934613,0.10491592,0.45808977,0.41995227,0.22686508,96.27,114.87,7281.0,5509.3
7.4950,53771.0,13799143.0,1.08108032,1.03281772,0.04826269,0.11126645,0.46176454,0.38996220,0.22774823,96.27,114.87,7174.2,5514.2
7.9014,33600.0,13832743.0,1.16100550,1.11303759,0.04796786,0.13935116,0.57148564,0.50032234,0.27392456,96.27,114.87,4252.4,5510.1
8.0287,49098.0,13881841.0,1.01621199,0.96774477,0.04846716,0.11569721,0.39438820,0.49353975,0.24226919,96.27,114.87,6115.3,5511.9
8.0325,48989.0,13930830.0,1.00585675,0.95768833,0.04816838,0.11545661,0.48114628,0.49202535,0.23006015,96.27,114.87,6098.8,5513.7
7.8373,35499.0,13966329.0,1.02739215,0.97912174,0.04827036,0.09384690,0.44553751,0.47545403,0.26280615,96.27,114.87,4529.5,5510.5
7.9053,33600.0,13999929.0,1.15280390,1.10453475,0.04826915,0.11811511,1.00893497,0.50032234,0.30274901,96.27,114.87,4250.3,5506.5
7.8990,33598.0,14033527.0,1.20027959,1.15225589,0.04802379,0.14432137,0.86331910,0.50032079,0.28172356,96.27,114.87,4253.5,5502.5
7.7449,58744.0,14092271.0,1.11535740,1.06755936,0.04779788,0.10861203,0.63637435,0.42122400,0.22459508,96.27,114.87,7584.8,5508.7
8.0714,49520.0,14141791.0,1.17958903,1.13169670,0.04789228,0.17978966,0.83173078,0.49960822,0.25613335,96.27,114.87,6135.2,5510.5
7.8980,33600.0,14175391.0,1.11615670,1.06802988,0.04812676,0.14543596,0.68092763,0.50032234,0.27693695,96.27,114.87,4254.2,5506.6
7.9053,33600.0,14208991.0,1.03769600,0.98893875,0.04875735,0.10650072,0.82775915,0.50032234,0.24732412,96.27,114.87,4250.3,5502.6
7.7457,58264.0,14267255.0,1.08902693,1.04086065,0.04816625,0.13547914,0.47461852,0.42324141,0.22545083,96.27,114.87,7522.1,5508.5
7.6400,41155.0,14308410.0,1.02613783,0.97768962,0.04844829,0.12788372,0.51321220,0.44113588,0.27650347,96.27,114.87,5386.8,5508.1
7.9053,33599.0,14342009.0,0.99463141,0.94582707,0.04880435,0.10005866,0.62173951,0.50032157,0.25703573,96.27,114.87,4250.2,5504.2
7.8904,33600.0,14375609.0,1.04144847,0.99317157,0.04827705,0.15331501,0.51674324,0.50032234,0.28092405,96.27,114.87,4258.4,5500.3
7.8848,33596.0,14409205.0,1.20483696,1.15673590,0.04810104,0.15967679,0.61452866,0.50031924,0.26586631,96.27,114.87,4260.8,5496.4
7.8058,45975.0,14455180.0,1.00418007,0.95589435,0.04828576,0.10285716,0.38426214,0.45891672,0.22604114,96.27,114.87,5889.9,5497.5
7.8449,46417.0,14501597.0,1.13465190,1.08630073,0.04835127,0.13243422,0.57236230,0.46092704,0.24187595,96.27,114.87,5916.8,5498.6
8.0876,49552.0,14551149.0,1.06733346,1.01903057,0.04830293,0.13576846,0.32934481,0.50008541,0.26918817,96.27,114.87,6126.9,5500.5
7.8856,33596.0,14584745.0,1.06634414,1.01775360,0.04859052,0.14783718,0.51041788,0.50031924,0.26617092,96.27,114.87,4260.4,5496.7
8.0523,49380.0,14634125.0,1.06952298,1.02119446,0.04832852,0.13875969,0.34213901,0.49756038,0.22870460,96.27,114.87,6132.4,5498.5
7.7979,45666.0,14679791.0,1.05428755,1.00599670,0.04829090,0.14429647,0.44620582,0.45648548,0.23101720,96.27,114.87,5856.2,5499.4
7.9767,48658.0,14728449.0,1.09271848,1.04421055,0.04850794,0.11384147,0.43637928,0.48756227,0.22560894,96.27,114.87,6100.0,5501.1
7.8885,33600.0,14762049.0,0.91235137,0.86264944,0.04970193,0.10581708,0.59167242,0.50032234,0.24169001,96.27,114.87,4259.4,5497.4
7.8967,33600.0,14795649.0,1.03262782,0.98425490,0.04837292,0.10763614,0.41014481,0.50032234,0.25943956,96.27,114.87,4254.9,5493.6
8.0181,48604.0,14844253.0,1.00131989,0.95280749,0.04851234,0.11827280,0.35330793,0.48685351,0.23044477,96.27,114.87,6061.8,5495.2
7.7543,45110.0,14889363.0,1.06595969,1.01790440,0.04805532,0.12733735,0.35727713,0.45253384,0.22031893,96.27,114.87,5817.4,5496.0
7.7643,44835.0,14934198.0,1.09734309,1.04905307,0.04829019,0.08994836,0.71972549,0.45080420,0.22874016,96.27,114.87,5774.5,5496.7
7.8512,60485.0,14994683.0,0.98971784,0.94122040,0.04849735,0.11258790,0.35352692,0.43724754,0.18793839,96.27,114.87,7703.9,5503.0
7.9538,48243.0,15042926.0,1.05180454,1.00360000,0.04820469,0.10274585,0.44452724,0.48225486,0.21820331,96.27,114.87,6065.4,5504.5
7.5034,43301.0,15086227.0,1.03456151,0.98635620,0.04820541,0.14961433,0.92033452,0.40392685,0.23439103,96.27,114.87,5770.8,5505.1
7.6823,43359.0,15129586.0,0.95434451,0.90586704,0.04847746,0.10152440,0.46733612,0.44389012,0.21941674,96.27,114.87,5644.0,5505.4
7.7565,57141.0,15186727.0,1.04602289,0.99777651,0.04824644,0.13552821,0.46473908,0.42550227,0.23183118,96.27,114.87,7366.8,5510.5
7.8775,33601.0,15220328.0,1.04950857,1.00119770,0.04831088,0.15892518,0.60340279,0.50032312,0.25846756,96.27,114.87,4265.4,5506.9
7.7090,44457.0,15264785.0,1.13746357,1.08926773,0.04819581,0.15050310,0.61541331,0.44863665,0.21904781,96.27,114.87,5766.9,5507.5
7.8972,33597.0,15298382.0,1.12138510,1.07330799,0.04807710,0.13080266,0.45486236,0.50032002,0.24184081,96.27,114.87,4254.3,5503.8
7.6816,42840.0,15341222.0,1.00520992,0.95698351,0.04822653,0.14150079,0.67856991,0.44242507,0.22208831,96.27,114.87,5576.9,5504.0
7.9248,33600.0,15374822.0,1.05603516,1.00799477,0.04804036,0.14753355,0.53967959,0.50032234,0.26142529,96.27,114.87,4239.8,5499.4
7.6639,41856.0,15416678.0,1.08695817,1.03877079,0.04818736,0.10738037,0.79990333,0.44102708,0.22184223,96.27,114.87,5461.4,5499.2
8.0928,49436.0,15466114.0,1.10756147,1.05962145,0.04794001,0.11048973,0.55443138,0.49837646,0.25400960,96.27,114.87,6108.7,5500.9
7.6657,38501.0,15504615.0,0.96746528,0.91896141,0.04850391,0.12369248,0.36368352,0.44981909,0.23487210,96.27,114.87,5022.5,5499.5
7.7897,46144.0,15550759.0,1.04005301,0.99191427,0.04813872,0.11148920,0.44558936,0.46032539,0.22359313,96.27,114.87,5923.7,5500.6
7.8958,33599.0,15584358.0,0.98086429,0.93202984,0.04883435,0.10278729,0.44782412,0.50032157,0.23138499,96.27,114.87,4255.3,5497.0
8.0470,49107.0,15633465.0,1.08416343,1.03589106,0.04827240,0.13227224,0.65754855,0.49366578,0.22551480,96.27,114.87,6102.5,5498.6
7.8818,33599.0,15667064.0,1.03492260,0.98680162,0.04812098,0.18013541,0.48013005,0.50032157,0.27402726,96.27,114.87,4262.9,5495.1
